#Date;Inv;Psum;Pmax
3/2/17;0;13162;0
3/2/17;1;3341;0
2/2/17;0;17542;0
2/2/17;1;4483;0
1/2/17;0;21937;0
1/2/17;1;5553;0
31/1/17;0;21117;0
31/1/17;1;5278;0
30/1/17;0;20128;0
30/1/17;1;5031;0
29/1/17;0;20850;0
29/1/17;1;5211;0
28/1/17;0;21567;0
28/1/17;1;5434;0
27/1/17;0;20641;0
27/1/17;1;5372;0
26/1/17;0;15861;0
26/1/17;1;4096;0
25/1/17;0;19505;0
25/1/17;1;5051;0
24/1/17;0;19333;0
24/1/17;1;5036;0
23/1/17;0;17532;0
23/1/17;1;4537;0
22/1/17;0;21536;0
22/1/17;1;5546;0
21/1/17;0;20591;0
21/1/17;1;5336;0
20/1/17;0;20520;0
20/1/17;1;5355;0
19/1/17;0;21190;0
19/1/17;1;5621;0
18/1/17;0;18953;0
18/1/17;1;4989;0
17/1/17;0;11314;0
17/1/17;1;2896;0
16/1/17;0;20355;0
16/1/17;1;5236;0
15/1/17;0;20249;0
15/1/17;1;5193;0
14/1/17;0;18424;0
14/1/17;1;4678;0
13/1/17;0;15345;0
13/1/17;1;3900;0
12/1/17;0;15990;0
12/1/17;1;4161;0
11/1/17;0;12298;0
11/1/17;1;3129;0
10/1/17;0;5732;0
10/1/17;1;1454;0
9/1/17;0;5425;0
9/1/17;1;1356;0
8/1/17;0;6306;0
8/1/17;1;1589;0
7/1/17;0;11794;0
7/1/17;1;3160;0
6/1/17;0;9172;0
6/1/17;1;2421;0
5/1/17;0;13188;0
5/1/17;1;3565;0
4/1/17;0;13362;0
4/1/17;1;3642;0
3/1/17;0;11145;0
3/1/17;1;2887;0
2/1/17;0;18840;0
2/1/17;1;5100;0
1/1/17;0;20395;0
1/1/17;1;5478;0
31/12/16;0;11275;0
31/12/16;1;2902;0
30/12/16;0;18511;0
30/12/16;1;4942;0
29/12/16;0;21948;0
29/12/16;1;5778;0
28/12/16;0;15832;0
28/12/16;1;4300;0
27/12/16;0;19695;0
27/12/16;1;5244;0
26/12/16;0;19527;0
26/12/16;1;5293;0
25/12/16;0;18990;0
25/12/16;1;5162;0
24/12/16;0;15844;0
24/12/16;1;4364;0
23/12/16;0;19303;0
23/12/16;1;5339;0
22/12/16;0;6766;0
22/12/16;1;1765;0
8/8/16;0;3093;0
8/8/16;1;0;0
